40315,@British_Airways #lost #bag #stillwaiting go home in2days. DM'd you my info and have rung 9times a day. What more can I do? #wheresmybag,sadness,0.542,@British_Airways #lost #bag #masih menunggu pulang in2days. Kirim info saya dan beri tahu Anda 9 kali sehari. Apa lagi yang bisa saya lakukan? #wheresmybag
40316,"When you saw a t-shirt with the phrase 'My mind is a dangerous place to be' and you would like to buy, but in Italy don't sell it. #sadness",sadness,0.542,"Ketika Anda melihat kaos dengan kalimat 'Pikiranku adalah tempat yang berbahaya untuk dikunjungi' dan Anda ingin membeli, tetapi di Italia jangan menjualnya. #kesedihan"
40317,My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,sadness,0.542,Keponakan saya melihat bahwa saya memiliki kerutan di wajah saya dan dia memberi tahu saya 'kamu cantik'! 😢💞😩
40318,Trying to take what's lost and broken and make it right,sadness,0.542,Mencoba mengambil apa yang hilang dan rusak dan memperbaikinya
40319,@LondonMidland #dobetter only two carriages on 14:49 Birmingham to Hereford no room to stand anymore Friday commute #unhappy,sadness,0.542,@LondonMidland #dobetter hanya dua gerbong pada 14:49 Birmingham ke Hereford tidak ada ruang untuk berdiri lagi Jumat perjalanan #unhappy
40320,It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness @melissavcomedy #waitingforexplanation,sadness,0.542,"Ini menjadi kata kerja. ""Aku akan Villaseñatau semua kontak lama yang tidak kubutuhkan lagi."" #sedness @melissavcomedy #waitingforexplanation"
40321,@HillaryClinton @TheDemocrats It's ok 2 be disgusted or dishearten with presidential race but don't let that stop u from voting IT MATTERS,sadness,0.542,@HillaryClinton @TheDemocrats Tidak apa-apa 2 merasa jijik atau kecewa dengan pemilihan presiden tetapi jangan biarkan hal itu menghentikan Anda untuk memilih ITU PENTING
40322,5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day,sadness,0.542,Jam 5 pagi sedih saat naik taksi pulang: \ n- perutku jauh lebih besar dari bagian tubuhku yang lain \ n- tapi aku tidak bisa makan \ n- bagaimana cara menghilangkannya dalam sehari
40323,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth ,sadness,0.542,"Saya akan mengatakannya lagi. Jika saya orang kulit hitam, saya akan takut meninggalkan rumah atau melakukan pelanggaran saat pindah rumah. \ N \ n #TerranceCrutcher #truth"
40324,"@narcissusheiyan  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people",sadness,0.542,"@narcissusheiyan mungkin akan berbeda jika saya bertahan untuk bentuk keenam? Tapi tetap saja, arsitektur yang menindas, tidak menarik orang"
40325,@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad,sadness,0.542,@WYSdaily Saya yakin mereka TIDAK AKAN PERNAH mengalami kesuksesan kami dalam 50 tahun terakhir. Yang terbaik yang bisa mereka harapkan adalah menjadi Bournemouth #sad yang lain
40326,"What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. #playoffs? #NJDevils",sadness,0.542,"Yang bagus adalah kita sudah mencapai titik terendah, meskipun saya sekitar dua musim lagi jauh dari kedalaman keputusasaan yang baru. #playoffs? #NJDevils"
40327,"Absolutely can not believe the generosity pouring out for us, but Id give everything I have for Nick to be healthy and happy. #lost",sadness,0.542,"Benar-benar tidak percaya kemurahan hati yang mengalir untuk kami, tetapi saya memberikan semua yang saya miliki agar Nick sehat dan bahagia. #kalah"
40328,i got his bitch depress,sadness,0.542,saya mendapat depresi jalang nya
40329,@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,sadness,0.542,@Groupon_UK siapa yang bisa saya hubungi tentang pengalaman mengejutkan dengan Clear Sky Holidays yang dipesan melalui kalian ?? #customerservicefail #dreadful
40330,"@cotsonika @NHL well, they should all be unhappy for the way they played.  Right @fmjacob ??",sadness,0.542,"@cotsonika @NHL yah, mereka semua pasti tidak senang dengan cara mereka bermain. Benar kan @jacob ??"
40331,"@simslover163 I guess it must be really expensive... For me it's that the whole family stayed in Poland, so I really miss them...",sadness,0.542,"@ simslover163 Kurasa pasti sangat mahal ... Bagiku seluruh keluarga tinggal di Polandia, jadi aku sangat merindukan mereka ..."
40332,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.  Sydney J. Harris,sadness,0.542,Penyesalan atas hal-hal yang kami lakukan dapat diredam oleh waktu; ini adalah penyesalan atas hal-hal yang tidak kami lakukan yang tidak dapat dihibur. Sydney J. Harris
40333,untypical kinda Friday #dull,sadness,0.542,agak tidak biasa pada hari Jumat # membosankan
40334,"My oldest cat pisses me off. She's always been weary of Kennen (senile kinda), but recently shes been sweet. Until she attacked and bit him.",sadness,0.542,"Kucing tertua saya membuatku kesal. Dia selalu lelah dengan Kennen (agak pikun), tapi akhir-akhir ini dia bersikap manis. Sampai dia menyerang dan menggigitnya."
40335,@WestermannNina xDD it's a song that can not be weary (?),sadness,0.542,@WestermannNina xDD itu lagu yang tidak bisa lelah (?)
40336,Feels grim not having your nails done,sadness,0.542,Terasa suram belum selesai kukunya
40337,"How could such a crooked,stuck up,delusional,dim&amp; #dark hearted dud be surprised losing&amp;prob also ppl won't let their crimes drop! #nwo imo",sadness,0.541,"Bagaimana mungkin orang yang bengkok, macet, delusi, redup & #dark hati terkejut kehilangan & masalah juga tidak akan membiarkan kejahatan mereka turun! #nwo imo"
40338,That AK47 leave your spine with a frown,sadness,0.521,AK47 itu meninggalkan tulang punggungmu dengan cemberut
40339,a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too late,sadness,0.521,kerdil yang baik memiliki begitu banyak untuk ditawarkan & menyedihkan bahwa beberapa dari Anda niggas bahkan tidak melihatnya ketika dia tepat di depan wajah Anda dan terlambat
40340,@theJeremyVine Noel Edmonds reckons a cat he's talking to is stressed because of the uncertainty over #GBBO future!?!? #plot #lost,sadness,0.521,@theJeremyVine Noel Edmonds menganggap kucing yang dia ajak bicara stres karena ketidakpastian masa depan #GBBO!?!? #plot #hilang
40341,One way ticket to the blues.,sadness,0.521,Tiket sekali jalan ke blues.
40342,@SWP_Roads   How dull.,sadness,0.521,@SWP_Roads Betapa membosankan.
40343,"@thehill George H. Establishment is unhappy Trump's campaign branded his son low-energy, but he could not have beaten the others either.",sadness,0.521,"@thehill George H. Pendirian tidak senang dengan kampanye Trump yang mencap putranya berenergi rendah, tetapi dia juga tidak bisa mengalahkan yang lain."
40344,Marcus Roho is dreadful,sadness,0.521,Marcos Rojo mengerikan
40345,"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing .  #needhelp",sadness,0.521,"Saya agak bingung. Satu hal yang saya lakukan saat ini memiliki masa depan yang cerah, namun di sisi lain begitu pula hal yang baru. #Butuh bantuan"
40346,Finished writing my second book tonight. #somber #sad #youpromised #havemercy #author #writer #needpublisher #beingedited #workingonsidebook,sadness,0.521,Selesai menulis buku kedua saya malam ini. #somber #sad #youpromised #havemercy #author #writer #needpublisher #beingedited #workingonsidebook
40347,@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,sadness,0.521,@ArcadianLuthier - mengungkapkan perasaannya pada Kei secara tidak adil. Bibirnya mengerutkan kening saat dia mencoba untuk pergi.
40348,@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind ,sadness,0.521,@DeltaAssist Mencoba 2 mendapatkan lebih awal flt 2 hari @BWI Turnd pergi karena itu 2 terlambat Kemudian agen biarkan lainnya pas di #silvereliteleftbehind
40349,Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs,sadness,0.521,Alhamdulillah dia memperingatkan saya sebelum saya berjalan ke wastafel itu karena Tuhan tahu saya akan sakit perut dan ingin menuntut lbvfs
40350,So now... yeah. I'm home again.\nStill feeling mixed up inside &amp; kinda gloomy. But a little more optimistic that I'll figure this out.,sadness,0.521,Jadi sekarang ... ya. Aku pulang lagi. \ NMasih merasa campur aduk & agak murung. Tapi sedikit lebih optimis bahwa saya akan memikirkannya.
40351,penny dreadful just cleaved off a fraction of my heart,sadness,0.521,sen dreadful baru saja membelah sebagian kecil hatiku
40352,"@fitzstockcharts Gundlach calling for rounding top, doom and gloom, 15% down move",sadness,0.521,"@fitzstockcharts Gundlach menyerukan pembulatan atas, malapetaka dan kesuraman, 15% gerakan ke bawah"
40353,"Everything is far away because time is short, no rest for the weary.",sadness,0.521,"Semuanya jauh karena waktunya singkat, tidak ada istirahat untuk yang lelah."
40354,@chelseafc let them know it's the #blues,sadness,0.521,@chelseafc beri tahu mereka bahwa itu #blues
40355,We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,sadness,0.521,Kami ingin membantu Anda dengan #depresi Anda. Hubungi kantor kami untuk mempelajari bagaimana #TMS bisa menjadi perawatan yang Anda tunggu-tunggu!
40356,"@AliceGoodman17 i dunno, I'm getting less of the spacious lovely autumnal melancholy from our present apocalypse",sadness,0.521,"@ AliceGoodman17 Entahlah, aku semakin berkurang dari melankolis musim gugur yang indah dan luas dari kiamat kita saat ini"
40357,Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...,sadness,0.521,Dibayar untuk menyedot kotoran tikus. (-: tidak pernah ada hari yang membosankan di departemen biologi ...
40358,"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",sadness,0.521,"#Terencecutcher #Tulsa pria di helikopter mengatakan dia terlihat seperti orang jahat, itulah masalahnya, ketika mereka melihat hitam mereka melihat buruk,"
40359,@pandaflo22 We are sadden by this because we always strive to bring the best service to our customer. We will always be here for you. CM,sadness,0.521,@ pandaflo22 Kami sedih dengan hal ini karena kami selalu berusaha memberikan layanan terbaik kepada pelanggan kami. Kami akan selalu ada untuk Anda. CM
40360,Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO,sadness,0.521,Seseorang perlu memberi tahu Candice bahwa dia akan terjebak dengan cibiran menyebalkan itu jika angin berubah. #GBBO
40361,When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT,sadness,0.521,Ketika asuransi kesehatan tidak mencakup TMS tetapi mereka memberi tahu saya bahwa mereka menanggung ECT #mentalhealth #psychology #TMS #ECT
40362,@PurpleReplisol meden is frowning at you with her non existent face,sadness,0.521,@PurpleReplisol meden mengerutkan kening pada Anda dengan wajahnya yang tidak ada
40363,@realDonaldTrump negative campaign of doom and gloom don't win elections,sadness,0.521,Kampanye negatif @realDonaldTrump tentang malapetaka dan kesuraman tidak memenangkan pemilihan
40364,"if you have been on depression too u shouldn't be judging him and exposing him to everyone, but helping him",sadness,0.52,"jika Anda mengalami depresi juga, Anda tidak harus menghakiminya dan mengeksposnya kepada semua orang, tetapi membantunya"
40365,@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights,sadness,0.514,@mattwruff sayangnya ada HAK konstitusional untuk melakukan aborsi. Padahal ada HAK konstitusional untuk hidup. Jaring pengaman melindungi hak-hak tersebut
40366,@HeyCaraJay I am inconsolable at this GIF in context,sadness,0.509,@HeyCaraJay Saya tidak terhibur dengan GIF ini dalam konteks
40367,"@StarklyDark 'Come here. Come on. Into my arms. I'm not going anywhere, Tony, I swear.' Steve told him, quiet and solemn.",sadness,0.5,"@StarklyDark 'Kemarilah. Ayolah. Ke dalam pelukanku. Aku tidak akan pergi kemana-mana, Tony, aku bersumpah. ' Steve memberitahunya, diam dan serius."
40368,Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.,sadness,0.5,Lisa: Mendapatkan apa yang Anda inginkan sepanjang waktu pada akhirnya akan membuat Anda tidak terpenuhi dan tidak bersukacita.
40369,@harowe this sad truth!,sadness,0.5,@harowe kebenaran yang menyedihkan ini!
40370,@questlove when are people going to realize that these 'riots' are just perpetuating hate. Saying you're going to boycott a city!?! #lost,sadness,0.5,@questlove kapan orang akan menyadari bahwa 'kerusuhan' ini hanya mengabadikan kebencian. Mengatakan Anda akan memboikot kota!?! #kalah
40371,Don't wanna go to work but I want the money ,sadness,0.5,Tidak ingin pergi bekerja tetapi saya menginginkan uang
40372,@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!,sadness,0.5,@ManUtd Rooney harus keluar! Benar-benar mengerikan! 🙈🙈🙈 tujuan kelas dari @ carras16 @ carras16 menunjukkan mengapa dia harus berada dalam tim !!
40373,Y'all tune into Snapchat for Beans funereal,sadness,0.5,Saksikan pemakaman Snapchat for Beans
40374,"At my funeral, when they close the casket, I want them to play, 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe",sadness,0.5,"Di pemakaman saya, ketika mereka menutup peti mati, saya ingin mereka memutar, 'Rekaman panggilan telah selesai.' '- @ GlenEwing #lost #podcasting #talkshoe"
40375,@RyhenMessedUp goodbye despair,sadness,0.5,@RyhenessedUp selamat tinggal putus asa
40376,Ffs dreadful defending,sadness,0.5,Ffs pertahanan yang mengerikan
40377,@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither #lost #unwoke,sadness,0.5,@raylewis ganti nama Paman Remus Lewis #foh #theydontlikeyoueither #lost #unwoke
40378,"the waitress recognised me from last time i was in there moping, after my interview haha",sadness,0.5,"pelayan itu mengenali saya dari terakhir kali saya di sana murung, setelah wawancara saya haha"
40379,What day is it #lost,sadness,0.5,Hari apa ini #hilang
40380,Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad,sadness,0.5,Adakah yang memperhatikan bahwa cerita @npr dalam beberapa hari terakhir semuanya menggambarkan pencapaian positif untuk Trump dan tantangan untuk Hillary? #kejut #sad
40381,"@ChibiReviews Post series depression can be quite bad, but it will get better, I bet someone will pick the novel soon in the west.",sadness,0.5,"@ChibiReviews Depresi serial posting bisa sangat buruk, tetapi itu akan menjadi lebih baik, saya yakin seseorang akan segera memilih novel di barat."
40382,@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —,sadness,0.5,@iTribourg - buat dia merasa bersemangat. 'Baik. Kamu bisa membunuhku sekarang. ' Kata Hestia dengan tampilan hanya keputusasaan daripada kegembiraannya -
40383,"236:416 While she was in her dull and sleeping hour,\nA crew of patches, rude mechanicals,\n#AMNDBots",sadness,0.5,"236: 416 Saat dia berada di waktu yang membosankan dan tertidur, \ nKru penambal, mekanik kasar, \ n # AMNDBots"
40384,"The 2nd step to beating #anxiety or #depression is realising that it's not about waiting for ...., Take action yourself now.",sadness,0.495,"Langkah kedua untuk mengalahkan #kecemasan atau #depresi adalah menyadari bahwa ini bukan tentang menunggu ...., Ambil tindakan sendiri sekarang."
40385,@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,sadness,0.485,@ SimonSSSJ123 @ EllieG10853 @Onision @Eugenia_Cooney dia yakin sekali membantu saya dengan depresi saya dan masih melakukannya
40386,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions,sadness,0.479,@jccrocker #CharlotteProtest do u #wait 4 the fact #video or do u #hate now ajukan pertanyaan nanti #protest #PoliceShootings #suggestions
40387,"@Nataliem55 sadly, war has often been the factor that jump starts US economic growth",sadness,0.479,"@ Nataliem55 sayangnya, perang sering kali menjadi faktor yang melejitkan pertumbuhan ekonomi AS"
40388,@GrimsToyShow grim what the fuck going on with these dame fucking clowns takeing the gameing channel if I had a way to nj I would delete,sadness,0.479,@GrimsToyShow suram apa yang terjadi dengan badut sialan sialan ini mengambil saluran game jika saya punya cara untuk dan saya akan menghapus
40389,"Leeds surely to drop the prices for that cup tie, rather than the dismal attendance last night..",sadness,0.479,"Leeds pasti akan menurunkan harga untuk pertandingan piala itu, daripada kehadiran yang suram tadi malam .."
40390,@greencapt there's something to note in the fact that the mask manufacturer produced her smiling and him frowning.,sadness,0.479,@greencapt ada sesuatu yang perlu diperhatikan dalam fakta bahwa produsen topeng membuatnya tersenyum dan dia mengerutkan kening.
40391,The word happiness would lose its meaning if it were not balanced by sadness.,sadness,0.479,Kata kebahagiaan akan kehilangan artinya jika tidak diimbangi dengan kesedihan.
40392,@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,sadness,0.479,@TouchPH Solusinya adalah menghukum para penjahat. Itulah satu-satunya cara untuk mencegah kejahatan. atau lingkaran akan berlanjut.
40393,@KristenWACamera I really enjoyed both episodes. I had a bit of a gloomy day today but I feel a sense of inspiration from listening.,sadness,0.479,@KenWamera Saya sangat menikmati kedua episode tersebut. Saya mengalami sedikit hari yang suram hari ini tetapi saya merasakan inspirasi dari mendengarkan.
40394,"1Pet 4:7  But the end of all things is at hand: be ye therefore #sober, and #watch unto prayer",sadness,0.479,"1Pet 4: 7 Tetapi akhir dari segala sesuatu sudah dekat: karena itu jadilah kamu #sadar, dan # awasi doa"
40395,"@aidanparr haha!! No, sorry was it too grim even for you?! It disturbed me &amp; im starting to lose all trust in Twitter generally!!",sadness,0.479,"@aidanparr hahaha !! Tidak, maaf apakah itu terlalu suram bahkan untukmu ?! Itu mengganggu saya & saya mulai kehilangan semua kepercayaan pada Twitter secara umum !!"
40396,"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk",sadness,0.479,"Secara harfiah memiliki seorang pria (seorang pria yang akan mengatakan sukses) memberi tahu saya 'kapal ini akan berlayar' kay guys, pertama, Anda bekerja dengan kapal selam, terakhir, itu tenggelam"
40397,@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS,sadness,0.479,@RaveenElexiis Saya melawan seorang gadis rasis dan dia tinggal di GAVC jadi jika Anda diusir saya sebut BS
40398,How brave are the young individuals that have opened up to us about their #depression and #anxiety to help raise awareness!! @beyondblue,sadness,0.479,Betapa beraninya para individu muda yang telah terbuka kepada kami tentang #depresi dan #anxiety mereka untuk membantu meningkatkan kesadaran !! @bayu_joo
40399,Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.,sadness,0.479,Hanya situasi sulit di sekitar Schalke dan Werder Bremen untuk memulai kampanye. Bremen terlambat berlari dengan manajer baru. Keduanya dengan 0.
